time,force
0,-37.82159042
0,19.59533119
0,106.9316635
0,156.2462463
0,182.7149506
1,192.3224792
1,201.4135895
1,207.4022675
1,217.7343597
1,227.5860596
1,237.157547
1,235.6643829
1,225.700592
1,245.1878357
1,278.3497925
1,280.3753662
2,285.2151489
2,287.4368896
2,304.4541931
2,329.6819458
2,330.6747131
2,320.875061
2,310.7391357
2,318.4931946
2,356.5029297
2,366.4146729
2,362.8679199
2,376.7307434
3,384.73703
3,424.996521
3,416.7660828
3,408.5276489
3,415.0847778
3,434.6160583
3,484.4350281
3,509.4746094
3,493.3780212
3,477.613678
3,480.0635986
4,513.213562
4,512.7611694
4,515.3311768
4,527.1724854
4,522.5608521
4,537.5285645
4,563.6289673
4,572.4838867
4,575.3461304
4,605.8780518
4,635.6453247
5,635.269043
5,662.8145752
5,700.9484253
5,719.8031616
5,689.7716675
5,661.9338989
5,689.1591797
5,717.5734253
5,725.4916382
5,728.8502808
5,753.5895996
5,763.5734253
6,778.3169556
6,784.5858765
6,795.7385864
6,795.2182007
6,771.9799805
6,762.8208618
6,802.8441772
6,860.5613403
6,885.0244751
6,846.4462891
6,848.7600708
7,899.5598145
7,932.1333008
7,944.5950317
7,919.3153076
7,885.3727417
7,930.0076294
7,988.0930786
7,972.5849609
7,990.9793701
7,984.890564
7,992.1482544
7,1059.476929
8,1107.066162
8,1088.339478
8,1114.3479
8,1085.665405
8,1049.180908
8,1108.455322
8,1188.96228
8,1220.338745
8,1261.751221
8,1274.833496
8,1210.931396
9,1235.790894
9,1268.00415
9,1288.964478
9,1261.763184
9,1247.015625
9,1301.894653
9,1304.268433
9,1331.353638
9,1387.545654
9,1330.685181
9,1279.052734
10,1310.097046
10,1307.631104
10,1260.550293
10,1325.036743
10,1399.899292
10,1400.828003
10,1409.843018
10,1376.040649
10,1359.247437
10,1370.388184
10,1400.852051
10,1411.516357
11,1427.272705
11,1391.916992
11,1388.270142
11,1415.607544
11,1395.439819
11,1363.166504
11,1347.370239
11,1355.180298
11,1335.741089
11,1401.236328
11,1372.537842
12,1382.185425
12,1425.183105
12,1441.615967
12,1409.142578
12,1448.024902
12,1465.574707
12,1481.214966
12,1463.024658
12,1465.838867
12,1507.347412
12,1498.644531
13,1404.490845
13,1425.447266
13,1423.858032
13,1454.35791
13,1455.674927
13,1311.137817
13,1331.113525
13,1393.758545
13,1374.623535
13,1384.018921
13,1456.587646
13,1453.33313
14,1438.665649
14,1428.109375
14,1427.64502
14,1398.574219
14,1454.265869
14,1453.168945
14,1398.782471
14,1428.585693
14,1429.890747
14,1379.291138
14,1410.42749
15,1405.455688
15,1406.500488
15,1406.848755
15,1423.053467
15,1397.869751
15,1408.001587
15,1388.950684
15,1428.109375
15,1442.472656
15,1435.122803
15,1349.251709
15,1386.720947
16,1445.246826
16,1427.152588
16,1391.188477
16,1436.928223
16,1404.394775
16,1415.35144
16,1390.988281
16,1415.859741
16,1373.550659
16,1417.533081
16,1451.303467
17,1401.476563
17,1400.87207
17,1454.473999
17,1400.531738
17,1435.703369
17,1437.088379
17,1437.684814
17,1475.198242
17,1485.970581
17,1490.782349
17,1439.930664
18,1456.367432
18,1403.606201
18,1342.666504
18,1322.899048
18,1364.559692
18,1426.375977
18,1353.1427
18,1301.778564
18,1259.041138
18,1290.421631
18,1343.715332
18,1378.962891
19,1345.668823
19,1380.832397
19,1408.762207
19,1391.99707
19,1355.888916
19,1423.830078
19,1470.178223
19,1480.722534
19,1410.719727
19,1358.214722
19,1399.995361
20,1404.831177
20,1377.06543
20,1338.963623
20,1394.743286
20,1395.415771
20,1379.018921
20,1373.994995
20,1371.673218
20,1369.763672
20,1399.494995
20,1450.170654
