time,force
0,-32.34130478
0,36.0081749
0,126.8192215
0,162.3830566
1,185.1968994
1,193.7075653
1,204.2758331
1,207.009964
1,218.2587738
1,240.3200226
1,248.3543091
1,249.4751892
1,259.0386658
1,284.4425354
1,312.9008179
2,319.0496216
2,306.8520813
2,312.5805664
2,327.4562073
2,342.1356812
2,328.0446777
2,316.3154907
2,330.8348389
2,351.5310364
2,388.4239197
2,412.2905884
2,417.01828
3,419.3400879
3,450.8127136
3,484.3789978
3,496.26828
3,491.7767639
3,478.8946838
3,500.5676575
3,519.3623657
3,533.5294189
3,552.6203613
3,540.5429077
4,566.6473389
4,621.0098877
4,644.0158691
4,629.7446899
4,633.5476685
4,641.5179443
4,646.4738159
4,653.5353394
4,669.7399902
4,700.3279419
4,696.5650024
4,702.4055786
5,744.3463745
5,770.9592285
5,752.1845093
5,752.2245483
5,790.2182617
5,804.229248
5,795.9747925
5,805.0298462
5,832.4673462
5,877.5786133
5,926.7050781
6,905.3883667
6,890.612854
6,929.5993042
6,971.2759399
6,992.7487183
6,996.6677856
6,944.2067261
6,929.3270874
6,947.6534424
6,1010.8349
6,1042.147339
7,1044.621338
7,1085.493286
7,1171.989014
7,1169.354858
7,1171.10022
7,1181.504395
7,1141.377075
7,1118.078735
7,1135.676514
7,1174.919312
7,1182.164917
7,1213.761719
8,1275.505981
8,1285.533813
8,1248.492798
8,1272.451538
8,1332.054199
8,1388.462402
8,1399.635132
8,1376.625122
8,1354.331665
8,1431.091675
8,1417.312866
9,1411.052002
9,1405.855957
9,1380.792358
9,1402.973755
9,1493.652588
9,1515.717896
9,1484.521484
9,1326.998291
9,1226.327515
9,1281.626709
9,1330.745239
10,1349.227661
10,1419.702759
10,1465.314453
10,1507.239258
10,1537.759155
10,1548.807861
10,1562.294312
10,1530.425415
10,1488.580688
10,1529.296509
10,1652.620972
10,1591.777466
11,1562.202271
11,1565.336792
11,1570.652954
11,1528.107666
11,1515.545776
11,1537.935303
11,1642.709229
11,1614.32312
11,1531.434204
11,1568.691406
11,1596.7854
12,1544.196167
12,1497.199463
12,1573.018799
12,1549.47229
12,1499.25708
12,1471.199097
12,1586.153076
12,1620.28772
12,1592.778198
12,1569.624146
12,1541.782349
12,1499.725342
13,1515.457764
13,1577.778442
13,1638.934326
13,1631.408447
13,1591.737427
13,1568.042847
13,1580.416504
13,1573.499146
13,1567.886719
13,1492.743896
13,1503.224121
14,1562.16626
14,1586.413208
14,1611.152588
14,1558.026978
14,1509.717163
14,1476.735352
14,1484.157227
14,1442.977051
14,1399.414917
14,1346.62561
14,1313.539673
15,1377.665894
15,1367.874268
15,1282.831665
15,1327.770874
15,1467.208008
15,1514.032593
15,1456.903931
15,1408.730225
15,1353.2948
15,1437.780884
15,1432.993164
15,1361.249023
16,1370.128052
16,1337.894775
16,1350.268433
16,1328.003052
16,1358.695068
16,1363.170532
16,1435.79541
16,1518.432007
16,1484.653564
16,1442.33252
16,1436.960327
17,1449.021729
17,1433.697754
17,1468.841187
17,1435.311035
17,1368.875
17,1431.644165
17,1456.94397
17,1457.800537
17,1415.57959
17,1427.773071
17,1584.523804
17,1601.945435
18,1502.431519
18,1503.408325
18,1485.958618
18,1513.780396
18,1511.522583
18,1560.496948
18,1604.251221
18,1559.664307
18,1491.715088
18,1469.40564
18,1552.010254
19,1545.625366
19,1533.76001
19,1560.15271
19,1591.38916
19,1596.268921
19,1541.718262
19,1578.070679
19,1545.877563
19,1487.575928
19,1579.695923
19,1547.682861
20,1511.686768
20,1537.594971
20,1551.778076
20,1565.88916
20,1511.966919
20,1507.08313
20,1445.046631
20,1474.209473
20,1553.487427
20,1622.873779
20,1581.032959
20,1523.876343
